id;name;used
11212329;Bus 892: Eggenburg Hauptplatz => Hollabrunn Bahnhof;
11212330;Bus 892: Eggenburg Hauptplatz => Hollabrunn Hauptplatz;
11212331;Bus 892: Hollabrunn Bahnhof => Eggenburg Bahnhof;
11212332;Bus 892: Hollabrunn Hauptplatz => Eggenburg Bahnhof;
11212700;Bus 893: Stockerau Bahnhof => Horn Hauptplatz;
11212701;Bus 893: Horn Robert-Hamerling-Straße => Stockerau Bahnhof;
11214420;Bus 711: Langenlois => Kronsegg => Schiltern => Langenlois;
11214621;Bus 712: Schiltingeramt Vierzigerwald => Unterreith Im Schöntal;
11214622;Bus 712: Schiltingeramt Neugschwendt => Langenlois Volksschule;
11214623;Bus 712: Langenlois Bahnhof => Schiltingeramt Vierzigerwald;
11214624;Bus 712: Langenlois Holzplatz => Kronsegg Burgruine;
11214625;Bus 712: Langenlois Holzplatz => Schiltingeramt Vierzigerwald;
11214626;Bus 712: Langenlois Holzplatz => Kronsegg Burgruine (über Schiltingeramt Vierzigerwald);
11214680;Bus 713: Mollands Auf der Leiten => Schönberg am Kamp Bahnhof;
11214681;Bus 713: See bei Schönberg Kapelle => Langenlois Holzplatz;
11214682;Bus 713: Schönberg am Kamp Bahnhof => Mollands Auf der Leiten;
11214683;Bus 713: Schönberg am Kamp Bahnhof => See bei Schönberg Kapelle;
11214684;Bus 713: Langenlois Holzplatz => See bei Schönberg Kapelle;
11214685;Bus 713: Langenlois Holzplatz => See bei Schönberg Kapelle (über Langenlois Bahnhof);
11214731;Bus 714: Langenlois Holzplatz => Langenlois Holzplatz;
11214732;Bus 714: Zeiselberg Landesstraße => Langenlois Holzplatz;
11214733;Bus 714: Kammern Kapelle => Langenlois Holzplatz;
11214734;Bus 714: Langenlois Holzplatz => Kammern Ortsstraße;
11214735;Bus 714: Langenlois Holzplatz => Langenlois Holzplatz (über Langenlois Volksschule);
11214884;Bus 725: Gmünd Bezirkshauptmannschaft => Waldenstein Feuerwehr;
11214885;Bus 725: Gmünd Bezirkshauptmannschaft => Zwettl Kampparkplatz (nicht über Zwettl Gymnasium);
11214886;Bus 725: Gmünd Bezirkshauptmannschaft => Zwettl Kampparkplatz;
11214887;Bus 725: Gmünd Bezirkshauptmannschaft => Zwettl Kampparkplatz (über Waldenstein Volksschule);
11214888;Bus 725: Zwettl Kampparkplatz => Gmünd Bezirkshauptmannschaft (über Waldenstein Feuerwehr);
11214889;Bus 725: Zwettl Busbahnhof => Gmünd Bezirkshauptmannschaft (über Waldenstein Feuerwehr);
11214890;Bus 725: Zwettl Busbahnhof => Gmünd Bezirkshauptmannschaft (über Waldenstein Volksschule);
11215198;Bus 734: Schönbach Ort => Ottenschlag Oberer Markt;
11215199;Bus 734: Ottenschlag Schulen => Biberschlag Ort;
11215200;Bus 734: Ottenschlag Schulen => Bad Traunstein St.-Georg-Straße;
11215201;Bus 734: Ottenschlag Oberer Markt => Schönbach Ort;
11215485;Bus 737: Edelhof bei Zwettl Fachschule => Lilienfeld Schulen;
11215486;Bus 737: Zwettl Busbahnhof => Lilienfeld Schulen;
11216892;Bus 737: Lilienfeld Schulen => Edelhof bei Zwettl Fachschule;
11216893;Bus 737: Lilienfeld Schulen => Zwettl Busbahnhof;
11217105;Bus 738: Großotten Ort => Zwettl Kampparkplatz;
11217107;Bus 738: Großschönau Ortsmitte => Groß Gerungs Schulen;
11217108;Bus 738: Zwettl Kampparkplatz => Großschönau Ortsmitte;
11217109;Bus 738: Zwettl Kampparkplatz => Groß Gerungs Hauptplatz;
11217110;Bus 738: Zwettl Kampparkplatz => Groß Gerungs Hauptplatz (über Thaures bei Großschönau Kapelle);
11217300;Bus 743: Eisgarn Vorstadt => Heidenreichstein Busbahnhof (über Heidenreichstein Mittelschule);
11217301;Bus 743: Heidenreichstein Busbahnhof => Thaures bei Heidenreichstein Ort;
11217302;Bus 743: Heidenreichstein Busbahnhof => Eisgarn Marktplatz;
11217303;Bus 743: Heidenreichstein Busbahnhof => Eisgarn Vorstadt (über Heidenreichstein Mittelschule);
11217449;Bus 747: St. Pölten Hauptbahnhof => Karlstein an der Thaya Wilhelm-Matzinger-Straße;
11217450;Bus 747: Göpfritz an der Wild Bahnhof => St. Pölten Hauptbahnhof;
11217451;Bus 747: Karlstein an der Thaya HTBLA => St. Pölten Hauptbahnhof;
11218009;Bus 753: Grünbach bei Waldenstein Ort => Gmünd Bahnhof;
11218010;Bus 753: Grünbach bei Waldenstein Ort => Gmünd Schulstraße;
11218011;Bus 753: Gmünd Schulgasse => Grünbach bei Waldenstein Ort;
11218309;Bus 763: Goschenreith am Taxenbache Kapelle => Dobersberg Schulstraße;
11218310;Bus 763: Waldkirchen an der Thaya Abzweigung Gilgenberg => Reinolz Ort;
11218311;Bus 763: Waldkirchen an der Thaya Abzweigung Gilgenberg => Hohenau bei Dobersberg Abzweigung Reibers;
11218312;Bus 763: Rappolz Löschteich => Waldkirchen an der Thaya Abzweigung Gilgenberg;
11218313;Bus 763: Rappolz Löschteich => Dobersberg Waidhofener Straße;
11218314;Bus 763: Reinolz Ort => Waldkirchen an der Thaya Kirche;
11218315;Bus 763: Dobersberg Schulstraße => Reinolz Ort (über Lexnitz Fratreser Straße);
11218316;Bus 763: Dobersberg Schulstraße => Reinolz Ort;
11218317;Bus 763: Dobersberg Schulstraße => Rudolz Kapelle;
11221476;Bus 765: Dobersberg Schulstraße => Karlstein an der Thaya Wilhelm-Matzinger-Straße;
11221477;Bus 765: Karlstein an der Thaya HTBLA => Dobersberg Waidhofener Straße;
11221478;Bus 765: Thuma Ort => Karlstein an der Thaya HTBLA;
11221479;Bus 765: Karlstein an der Thaya Sparkassengasse => Münchreith an der Thaya Ort;
11221480;Bus 765: Karlstein an der Thaya Sparkassengasse => Karlstein an der Thaya Sparkassenplatz;
11221674;Bus 770: Allentsteig Schulen => Merkenbrechts Ort;
11221675;Bus 770: Allentsteig Schulen => Waidhofen an der Thaya Busbahnhof;
11221676;Bus 770: Allentsteig Bahnhof => Waidhofen an der Thaya Busbahnhof;
11221677;Bus 770: Göpfritz an der Wild Ortsmitte => Merkenbrechts Ort;
11221678;Bus 770: Allentsteig Dr. Ernst-Krenn-Straße => Allentsteig Bahnhof;
11221679;Bus 770: Scheideldorf Kirche => Allentsteig Bahnhof;
11221680;Bus 770: Waidhofen an der Thaya Busbahnhof => Allentsteig Bahnhof;
11221681;Bus 770: Waidhofen an der Thaya Busbahnhof => Allentsteig Dr.-Ernst-Krenn-Straße;
11221682;Bus 770: Waidhofen an der Thaya Busbahnhof => Allentsteig Schulen;
11221786;Bus 772: Rafings Kirche => Schwarzenau Bahnhof;
11221787;Bus 772: Allentsteig Schulen => Bernschlag Ort;
11221788;Bus 772: Allentsteig Schulen => Schwarzenau Schloss;
11221789;Bus 772: Schwarzenau Bahnhof => Bernschlag Ort;
11221790;Bus 772: Schwarzenau Schloss => Allentsteig Schulen;
11221920;Bus 727: Echsenbach Nordhangstraße => Vitis Schulen;
11221921;Bus 727: Großkainraths Ortsmitte => Zwettl Stift;
11221923;Bus 727: Vitis Schulen => Echsenbach Am Spitz;
11221924;Bus 727: Vitis Schulen => Großkainraths Ortsmitte;
11221925;Bus 727: Vitis Schulen => Großkainraths Ortsmitte (über Echsenbach Nordhangstraße);
11222036;Bus 777: Heidenreichstein Busbahnhof => Amaliendorf Haslauer Straße;
11222037;Bus 777: Heidenreichstein Busbahnhof => Haslau bei Heidenreichstein Ort;
11222038;Bus 777: Heidenreichstein Busbahnhof => Vitis Hauptplatz;
11222039;Bus 777: Vitis Hauptplatz => Heidenreichstein Busbahnhof;
11222195;Bus 778: Pfaffenschlag bei Waidhofen Volksschule => Waidhofen an der Thaya Busbahnhof;
11222196;Bus 778: Waidhofen an der Thaya Busbahnhof => Waidhofen an der Thaya Busbahnhof;
11222197;Bus 778: Waidhofen an der Thaya Busbahnhof => Pfaffenschlag bei Waidhofen Volksschule;
11222258;Bus 779: Pfaffenschlag bei Waidhofen Volksschule => Waidhofen an der Thaya Busbahnhof;
11222259;Bus 779: Pfaffenschlag bei Waidhofen Volksschule => Heidenreichstein Busbahnhof;
11222260;Bus 779: Waidhofen an der Thaya Busbahnhof => Pfaffenschlag bei Waidhofen Volksschule;
11222375;Bus 882: Raabs an der Thaya An der Stadtmauer => Horn Hauptplatz;
11222376;Bus 882: Irnfritz Bahnhof => Raabs an der Thaya An der Stadtmauer;
11222377;Bus 882: Horn Hauptplatz => Raabs an der Thaya An der Stadtmauer;
11222378;Bus 882: Horn Bahnhof => Raabs an der Thaya An der Stadtmauer;
11223295;Bus 126: Lochau => Niederstaufen;
11223303;Bus 126: Niederstaufen => Lochau;
11223979;Bus 885: Goggitsch Ortsmitte => Horn Hauptplatz (über Horn Mittelschule);
11223980;Bus 885: Irnfritz Schulen => Horn Hauptplatz;
11223981;Bus 885: Irnfritz Schulen => Horn Hauptplatz (über Pernegg Ort);
11223982;Bus 885: Horn Hauptplatz => Irnfritz Schulen;
11223983;Bus 885: Horn Hauptplatz => Irnfritz Schulen (über Pernegg Ort);
11224170;Bus 887: Geras Volksschule => Geras Hauptstraße/Stift (über Hötzelsdorf Pulkaubrücke);
11224171;Bus 887: Geras Volksschule => Geras Volksschule (über Hötzelsdorf Pulkaubrücke);
11224257;Bus 894: Ravelsbach Hauptplatz => Horn Hauptplatz;
11224258;Bus 894: Ravelsbach Hauptplatz => Horn Hauptplatz (über Horn Mittelschule);
11224259;Bus 894: Ravelsbach Hauptplatz => Horn Hauptplatz (über Horn Bahnhof);
11224260;Bus 894: Horn Hauptplatz => Ravelsbach Hauptplatz;
11224261;Bus 894: Horn Hauptplatz => Ravelsbach Hauptplatz (über Horn Mittelschule);
11224425;Bus 896: Krug bei Neupölla Bundesstraße => Horn Hauptplatz;
11224426;Bus 896: Franzen Ortsmitte => Horn Hauptplatz;
11224427;Bus 896: Horn Hauptplatz => Neubau an der Wild Ort;
11224428;Bus 896: Horn Hauptplatz => Krug bei Neupölla Bundesstraße;
11224429;Bus 896: Horn Hauptplatz => Franzen Ortsmitte;
11224430;Bus 896: Horn Bahnhof => Franzen Ortsmitte;
11226684;Bus 702: Ottenschlag Oberer Markt => Gföhl Hauptplatz;
11226685;Bus 702: Ottenschlag Oberer Markt => Gföhl Langenloiser Straße;
11226686;Bus 702: Lichtenau im Waldviertel Ortsmitte => Gföhl Hauptplatz;
11226687;Bus 702: Kottes Marktplatz => Gföhl Hauptplatz;
11226688;Bus 702: Kottes Marktplatz => Gföhl Langenloiser Straße;
11226689;Bus 702: Gföhl Hauptplatz => Ottenschlag Oberer Markt;
11226690;Bus 702: Gföhl Hauptplatz => Lichtenau im Waldviertel Ortsmitte;
11226691;Bus 702: Gföhl Hauptplatz => Kottes Marktplatz;
11227295;Bus 726: Kirchberg am Walde Marktplatz => Zwettl Busbahnhof (über Sallingstadt Abzweigung Schweiggers);
11227296;Bus 726: Kirchberg am Walde Marktplatz => Zwettl Busbahnhof;
11227297;Bus 726: Schrems Stift => Kirchberg am Walde Marktplatz;
11227298;Bus 726: Schrems Stift => Zwettl Kampparkplatz;
11227299;Bus 726: Schrems Stift => Zwettl Stift;
11227300;Bus 726: Zwettl Busbahnhof => Kirchberg am Walde Marktplatz;
11227301;Bus 726: Schweiggers Mittelschule => Kirchberg am Walde Marktplatz;
11227302;Bus 726: Zwettl Busbahnhof => Schrems Busbahnhof (über Pürbach-Schrems Bahnhof);
11227303;Bus 726: Zwettl Gymnasium => Schrems Busbahnhof (über Schweiggers Mittelschule);
11227462;Bus 774: Waidhofen an der Thaya Busbahnhof => Edelhof bei Zwettl Fachschule;
11227971;Bus 774: Edelhof bei Zwettl Fachschule => Allentsteig Dr.-Ernst-Krenn-Straße;
11229195;Bus 186: Hohenems => Götzis;
11229242;Bus 186: Götzis => Hohenems;
11229514;Bus 742: Kottinghörmanns Ort => Schrems Busbahnhof;
11229520;Bus 742: Schrems Busbahnhof => Steinbach bei Schrems Feuerwehr;
11229729;Bus 751: Kirchberg am Walde Marktplatz => Schrems Busbahnhof;
11229734;Bus 751: Schrems Busbahnhof => Kirchberg am Walde Marktplatz;
11229854;Bus 755: Ehrendorf Sempersiedlung => Höhenberg Kapelle;
11229855;Bus 755: Gmünd Schulzentrum => Höhenberg Kapelle (über Wielands Gmünder Straße);
11229856;Bus 755: Gmünd Schulzentrum => Hörmanns bei Weitra Feuerwehr;
11229857;Bus 755: Gmünd Schulzentrum => Großwolfgers Kreisverkehr;
11229858;Bus 755: Gmünd Schulzentrum => Höhenberg Kapelle;
11230145;Bus 755: Hörmanns bei Weitra Feuerwehr => Gmünd Schulzentrum;
11230146;Bus 755: Ehrendorf Gmünder Straße => Gmünd Schulzentrum (über Hörmanns bei Weitra Feuerwehr);
11230147;Bus 755: Höhenberg Kapelle => Ehrendorf Sempersiedlung (über Eichberg bei Gmünd Ort);
11230148;Bus 755: Höhenberg Kapelle => Ehrendorf Sempersiedlung;
11230149;Bus 755: Höhenberg Kapelle => Gmünd Schulzentrum;
11230150;Bus 755: Großwolfgers Kreisverkehr => Gmünd Bahnhofstraße;
11230151;Bus 755: Höhenberg Kapelle => Gmünd Bahnhofstraße;
11232639;Bus 756: Weitra Busbahnhof => Gmünd Bezirkshauptmannschaft;
11232640;Bus 756: Groß Gerungs Hauptplatz => Gmünd Bezirkshauptmannschaft;
11232641;Bus 756: Groß Gerungs Hauptplatz => Gmünd Bezirkshauptmannschaft (über Mistelbach bei Weitra Ort);
11232642;Bus 756: Weitra Busbahnhof => Groß Gerungs Hauptplatz;
11232643;Bus 756: Gmünd Bezirkshauptmannschaft => Weitra Busbahnhof;
11232966;Bus 759: Moorbad Harbach Ortsmitte => Weitra Schulen;
11232967;Bus 759: Moorbad Harbach Ortsmitte => Gmünd Bezirkshauptmannschaft;
11232968;Bus 759: Moorbad Harbach Ortsmitte => Gmünd Bezirkshauptmannschaft (über Eichberg bei Gmünd Ort);
11232969;Bus 759: Weitra Schulen => Moorbad Harbach Ortsmitte;
11232970;Bus 759: Weitra Schulen => Weitra Busbahnhof (über Moorbad Harbach Ortsmitte);
11232971;Bus 759: Gmünd Bezirkshauptmannschaft => Gmünd Bahnhof (über Moorbad Harbach Ortsmitte);
11243967;Bus 881: Göpfritz an der Wild Bahnhof => Raabs an der Thaya An der Stadtmauer (nicht über Großsiegharts Mittelschule und Breitenfeld Kapelle);
11243968;Bus 881: Göpfritz an der Wild Ortsmitte => Raabs an der Thaya An der Stadtmauer (nicht über Großsiegharts Mittelschule und Breitenfeld Kapelle);
11243969;Bus 881: Großsiegharts Raabser Straße => Raabs an der Thaya An der Stadtmauer;
11243970;Bus 881: Göpfritz an der Wild Bahnhof => Raabs an der Thaya An der Stadtmauer (nicht über Großsiegharts Mittelschule);
11243971;Bus 881: Göpfritz an der Wild Ortsmitte => Raabs an der Thaya An der Stadtmauer (nicht über Großsiegharts Mittelschule);
11243972;Bus 881: Göpfritz an der Wild Ortsmitte => Raabs an der Thaya An der Stadtmauer;
11243973;Bus 881: Raabs an der Thaya An der Stadtmauer => Göpfritz an der Wild Bahnhof (nicht über Großsiegharts Mittelschule und Breitenfeld Kapelle);
11243974;Bus 881: Raabs an der Thaya An der Stadtmauer => Göpfritz an der Wild Bahnhof (nicht über Großsiegharts Mittelschule);
11243975;Bus 881: Raabs an der Thaya An der Stadtmauer => Göpfritz an der Wild Bahnhof;
11243976;Bus 881: Raabs an der Thaya An der Stadtmauer => Großsiegharts Raabser Straße;
11243977;Bus 881: Raabs an der Thaya An der Stadtmauer => Göpfritz an der Wild Ortsmitte;
11244236;Bus 883: Irnfritz Bahnhof => Brunn an der Wild Florianistraße;
11244241;Bus 883: Irnfritz Schulen => Schweinburg Kapelle;
11244243;Bus 883: Brunn an der Wild Florianistraße => Irnfritz Bahnhof;
11244244;Bus 883: Brunn an der Wild Florianistraße => Irnfritz Bahnhof (über Oedt an der Wild Kapelle);
11244492;Bus 891: Eggenburg Bahnhof => Reinprechtspölla Kirche;
11244493;Bus 891: Eggenburg Bahnhof => Gars-Thunau Bahnhof;
11244494;Bus 891: Reinprechtspölla Kirche => Horn Hauptplatz;
11244495;Bus 891: Reinprechtspölla Kirche => Horn Hauptplatz (über Harmannsdorf bei Horn Ortsmitte);
11244496;Bus 891: Eggenburg Hauptplatz => Horn Hauptplatz;
11244497;Bus 891: Horn Hauptplatz => Reinprechtspölla Kirche;
11244498;Bus 891: Reinprechtspölla Abzweigung Stockern => Eggenburg Bahnhof;
11244499;Bus 891: Reinprechtspölla Kirche => Eggenburg Bahnhof;
11244500;Bus 891: Horn Hauptplatz => Eggenburg Hauptplatz;
11244501;Bus 891: Horn Hauptplatz => Eggenburg Bahnhof;
11244772;Bus 564: Kammer - Nußdorf - Unterach;
11244773;Bus 564: Unterach - Nußdorf - Kammer;
11244804;Bus 560: Timelkam - Vöcklabruck - Kaufing;
11244926;Bus 890: Eggenburg Bahnhof => Matzelsdorf bei Eggenburg Ort (über Etzmannsdorf bei Straning Ort);
11244927;Bus 890: Eggenburg Bahnhof => Reinprechtspölla Kirche (über Eggenburg Schulen);
11244928;Bus 890: Eggenburg Bahnhof => Reinprechtspölla Kirche (über Eggenburg Schulen);
11244929;Bus 890: Eggenburg Bahnhof => Reinprechtspölla Kirche;
11244930;Bus 890: Eggenburg Bahnhof => Reinprechtspölla Kirche;
11244931;Bus 890: Eggenburg Bahnhof => Reinprechtspölla Kirche;
11244932;Bus 890: Eggenburg Bahnhof => Reinprechtspölla Kirche (über Eggenburg Schulen);
11244933;Bus 890: Eggenburg Bahnhof => Horn Hauptplatz;
11244934;Bus 890: Eggenburg Bahnhof => Horn Hauptplatz (über Eggenburg Schulen und Breiteneich bei Horn Ortsmitte);
11244935;Bus 890: Reinprechtspölla Kirche => Eggenburg Hauptplatz;
11244936;Bus 890: Reinprechtspölla Kirche => Eggenburg Hauptplatz (über Eggenburg Bahnhof);
11244937;Bus 890: Reinprechtspölla Kirche => Eggenburg Hauptplatz (über Eggenburg Schulen);
11244938;Bus 890: Horn Hauptplatz => Reinprechtspölla Abzw Stockern;
11244939;Bus 890: Horn Hauptplatz => Reinprechtspölla Abzw Stockern (über Horn Mittelschule);
11244940;Bus 890: Horn Hauptplatz => Eggenburg Hauptplatz;
11245768;Bus 788: Maria Taferl Unterthalheim => Pöchlarn Bahnhof;
11245769;Bus 789: Pöchlarn => Nussendorf => Unterbierbaum;
11247296;Bus 792: Aichau Abzweigung Ort => Pöggstall Schulen;
11247297;Bus 792: Pöggstall => Seiterndorf;
11249727;Bus 177: Dornbirn => Ebnit;
11251534;Bus 177: Ebnit => Dornbirn;
11252498;Bus 4: Gottsdorf => Ybbs Busbahnhof (alle Haltestellen);
11252499;Bus 4: Gottsdorf => Ybbs Busbahnhof;
11252500;Bus 4: Ybbs Busbahnhof => Gottsdorf (alle Haltestellen);
11252501;Bus 4: Ybbs Busbahnhof => Gottsdorf (ohne Persenbeug Bahnhofplatz);
11252502;Bus 4: Ybbs Busbahnhof => Gottsdorf (ohne Persenbeug Volksschule);
11252503;Bus 4: Ybbs Busbahnhof => Gottsdorf;
11258350;Bus 731: Kleinschönau bei Zwettl Ort => Zwettl Busbahnhof;
11258351;Bus 731: Edelhof bei Zwettl Fachschule => Zwettl Busbahnhof;
11258352;Bus 731: Zwettl Stift => Zwettl Busbahnhof;
11258353;Bus 731: Zwettl Stift => Zwettl Kampparkplatz;
11258354;Bus 731: Zwettl Kampparkplatz => Edelhof bei Zwettl Fachschule;
11258355;Bus 731: Waldhausen bei Zwettl Ortsmitte => Zwettl Busbahnhof;
11258356;Bus 731: Zwettl Busbahnhof => Zwettl Stift;
11258357;Bus 731: Zwettl Busbahnhof => Waldhausen bei Zwettl Ortsmitte (nicht über Eschabruck Kapelle und Sprögnitz Kapelle);
11258358;Bus 731: Zwettl Busbahnhof => Waldhausen bei Zwettl Ortsmitte (über Zwettl Gewerbepark und Kleinschönau bei Zwettl Landesstraße);
11258359;Bus 731: Zwettl Busbahnhof => Waldhausen bei Zwettl Ortsmitte (über Zwettl Gewerbepark und Kleinschönau bei Zwettl Ort);
11258360;Bus 731: Zwettl Busbahnhof => Waldhausen bei Zwettl Ortsmitte;
11258361;Bus 731: Zwettl Gymnasium => Kleinschönau bei Zwettl Ort;
11258362;Bus 731: Zwettl Gymnasium => Waldhausen bei Zwettl Ortsmitte;
11258910;Bus 895: Gars am Kamp Schulen => Horn Hauptplatz;
11258911;Bus 895: Zitternberg Feuerwehr => Horn Hauptplatz (über Mühlfeld Ort);
11258912;Bus 895: Zitternberg Feuerwehr => Horn Hauptplatz;
11258913;Bus 895: St. Leonhard am Hornerwald Gemeindeamt => Gars am Kamp Hauptplatz;
11258914;Bus 895: St. Leonhard am Hornerwald Gemeindeamt => Gars am Kamp Hauptplatz;
11258915;Bus 895: St. Leonhard am Hornerwald Gemeindeamt => Horn Hauptplatz;
11258916;Bus 895: St. Leonhard am Hornerwald Gemeindeamt => Horn Hauptplatz (über Zitternberg Feuerwehr);
11258917;Bus 895: St. Leonhard am Hornerwald Gemeindeamt => Horn Hauptplatz (über Gars-Thunau Bahnhof und Horn Robert-Hamerling-Straße);
11258918;Bus 895: Gars-Thunau Bahnhof => St. Leonhard am Hornerwald Gemeindeamt;
11258919;Bus 895: Horn Hauptplatz => Zitternberg Feuerwehr (über Gars am Kamp Schulen, nicht über Horn Mittelschule);
11258920;Bus 895: Horn Hauptplatz => Zitternberg Feuerwehr;
11258921;Bus 895: Horn Hauptplatz => St. Leonhard am Hornerwald Gemeindeamt (über Gars am Kamp Schulen);
11258922;Bus 895: Horn Bahnhof => St. Leonhard am Hornerwald Gemeindeamt;
11258923;Bus 895: Horn Bahnhof => St. Leonhard am Hornerwald Gemeindeamt (über Gars am Kamp Schulen);
11259451;Bus 898: Krug bei Neupölla Bundesstraße => Röhrenbach Volksschule;
11259452;Bus 898: Tautendorf bei Neupölla Feuerwehr => Horn Hauptplatz;
11259453;Bus 898: Rastenfeld Bundesstraße/P+R => Horn Bahnhof;
11259454;Bus 898: Altenburg bei Horn Stift => Tautendorf bei Neupölla Feuerwehr;
11259455;Bus 898: Horn Hauptplatz => Tautendorf bei Neupölla Feuerwehr;
11259456;Bus 898: Horn Hauptplatz => Krug bei Neupölla Bundesstraße;
11259457;Bus 898: Horn Hauptplatz => Neupölla Ramsau Kapelle;
11259458;Bus 898: Horn Bahnhof => Rastenfeld Bundesstraße/P+R;
11259459;Bus 898: Horn Bahnhof => Altenburg bei Horn Stift (über Horn Mittelschule);
11259460;Bus 898: Horn Bahnhof => Rastenfeld Bundesstraße/P+R (über Horn Mittelschule);
11261647;Bus 769: Aigen bei Raabs an der Thaya Ort => Waidhofen an der Thaya Busbahnhof (über Großsiegharts Waidhofner Straße);
11261648;Bus 769: Aigen bei Raabs an der Thaya Ort => Waidhofen an der Thaya Busbahnhof;
11261649;Bus 769: Großsiegharts Raabser Straße => Waidhofen an der Thaya Busbahnhof;
11261650;Bus 769: Großsiegharts Mittelschule => Waidhofen an der Thaya Busbahnhof;
11261651;Bus 769: Irnfritz Bahnhof => Waidhofen an der Thaya Busbahnhof;
11261652;Bus 769: Irnfritz Bahnhof => Waidhofen an der Thaya Busbahnhof (über Großsiegharts Mittelschule);
11261653;Bus 769: Großsiegharts Raabser Straße => Karlstein an der Thaya Wilhelm-Matzinger-Straße;
11261654;Bus 769: Waidhofen an der Thaya Busbahnhof => Aigen bei Raabs an der Thaya Ort;
11261655;Bus 769: Waidhofen an der Thaya Busbahnhof => Großsiegharts Raabser Straße;
11261656;Bus 769: Waidhofen an der Thaya Busbahnhof => Großsiegharts Mittelschule;
11261657;Bus 769: Waidhofen an der Thaya Busbahnhof => Irnfritz Bahnhof;
11261658;Bus 769: Waidhofen an der Thaya Busbahnhof => Irnfritz Bahnhof (über Drösiedl Ort);
11261950;Bus 886: Drosendorf Hauptplatz => Zissersdorf bei Geras Ortsmitte;
11261951;Bus 886: Drosendorf Hauptplatz => Goggitsch Ortsmitte;
11261952;Bus 886: Drosendorf Hauptplatz => Hötzelsdorf-Geras Bahnhof;
11261953;Bus 886: Drosendorf Hauptplatz => Horn Bahnhof;
11261954;Bus 886: Drosendorf Hauptplatz => Horn Bahnhof (über Geras Berufsschule);
11261955;Bus 886: Drosendorf Hauptplatz => Horn Bahnhof (über Wolfsbach bei Drosendorf Ort);
11261956;Bus 886: Drosendorf Hauptplatz => Horn Bahnhof (über Wolfsbach bei Drosendorf Ort, Kottaun Ortsmitte und Dallein Kapelle);
11261957;Bus 886: Drosendorf Hauptplatz => Horn Hauptplatz;
11261958;Bus 886: Horn Hauptplatz => Mödring Bachstraße;
11261959;Bus 886: Horn Hauptplatz => Drosendorf Hauptplatz (nicht über Dallein Kapelle, Oberhöflein bei Geras Schloss und Wolfsbach bei Drosendorf Ort);
11261960;Bus 886: Horn Bahnhof => Drosendorf Hauptplatz (nicht über Dallein Kapelle, Oberhöflein bei Geras Schloss);
11261961;Bus 886: Horn Bahnhof => Drosendorf Hauptplatz (über Dallein Kapelle, nicht über Oberhöflein bei Geras Schloss);
11261962;Bus 886: Horn Hauptplatz => Drosendorf Hauptplatz (alle Stationen);
11261963;Bus 886: Horn Bahnhof => Geras Berufsschule;
11261964;Bus 886: Horn Bahnhof => Drosendorf Hauptplatz;
11263608;Bus 185: Lustenau => Lustenau Friedensstraße => Götzis;
11263609;Bus 185: Götzis => Lustenau Friedensstraße => Lustenau;
11263670;Bus 184: Lustenau => Hohenems;
11263671;Bus 184: Hohenems => Lustenau;
11263969;Bus 175: Schuttannen => Hohenems;
11264530;Bus 490: Perschenegg => Harland => Gymnasium => St. Pölten;
11264531;Bus 490: Perschenegg => Harland Schule => Neugebäudeplatz => St. Pölten Hbf;
11264532;Bus 490: St. Pölten => Neugebäudeplatz => Perschenegg;
11264989;Bus 175: Hohenems => Schuttannen;
11265368;Bus 889: Eggenburg Bahnhof => Horn Hauptplatz (über Kühnring Ort und Horn Bahnhof);
11265369;Bus 889: Eggenburg Hauptplatz => Horn Hauptplatz (über Kühnring Ort);
11265370;Bus 889: Eggenburg Hauptplatz => Horn Hauptplatz (über Kühnring Ort und Horn Mittelschule);
11265371;Bus 889: Eggenburg Hauptplatz => Horn Hauptplatz (über Eggenburg Schulen, Stockern Ortsmitte und Horn Mittelschule);
11265372;Bus 889: Eggenburg Bahnhof => Horn Hauptplatz (über Stockern Ortsmitte);
11265373;Bus 889: Horn Hauptplatz => Eggenburg Hauptplatz (über Mold Abfallwirtschaftsverband und Stockern Ortsmitte);
11265374;Bus 889: Horn Hauptplatz => Eggenburg Hauptplatz;
11265375;Bus 889: Horn Hauptplatz => Eggenburg Hauptplatz (über Mold Abfallwirtschaftsverband);
11265376;Bus 889: Horn Hauptplatz => Eggenburg Hauptplatz (über Breiteneich bei Horn Ortsmitte und Kühnring Ort);
11265377;Bus 889: Horn Hauptplatz => Eggenburg Bahnhof (über Breiteneich bei Horn Ortsmitte und Kühnring Ort);
11265378;Bus 889: Horn Hauptplatz => Eggenburg Bahnhof (über Kühnring Ort);
11265379;Bus 889: Horn Hauptplatz => Eggenburg Bahnhof (über Horn Mittelschule und Kühnring Ort);
11265380;Bus 889: Horn Hauptplatz => Eggenburg Bahnhof (über Horn Mittelschule, Breiteneich bei Horn Ortsmitte und Kühnring Ort);
11265381;Bus 889: Horn Hauptplatz => Eggenburg Hauptplatz (über Stockern Ortsmitte);
11265382;Bus 889: Horn Hauptplatz => Eggenburg Bahnhof (über Horn Mittelschule und Stockern Ortsmitte);
11265383;Bus 889: Horn Hauptplatz => Eggenburg Hauptplatz (über Horn Mittelschule und Stockern Ortsmitte);
